date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:29	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.96.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/eu-scelerisque-nisi-vehicula)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.98.delayed	(from https://mentor-demo.squarespace.com/news-mentor?author=54b41410e4b0dfd3c7709dc6)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.99.delayed	(from https://mentor-demo.squarespace.com/news-mentor?author=54b41410e4b0dfd3c7709dc6)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.9a.delayed	(from https://mentor-demo.squarespace.com/news-mentor?author=54b41410e4b0dfd3c7709dc6)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.9b.delayed	(from https://mentor-demo.squarespace.com/news-mentor?author=54b41410e4b0dfd3c7709dc6)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.9c.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/etiam-scelerisque-turpis-quis-sem-volutpat)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.9d.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/etiam-scelerisque-turpis-quis-sem-volutpat)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.9e.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/etiam-scelerisque-turpis-quis-sem-volutpat)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.9f.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/etiam-scelerisque-turpis-quis-sem-volutpat)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.a0.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/vitae-euismod-leo-hendrerit)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.a1.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/vitae-euismod-leo-hendrerit)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.a2.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/vitae-euismod-leo-hendrerit)
12:58:30	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.a3.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/vitae-euismod-leo-hendrerit)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.a4.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/pellentesque-lacinia-felis-sit-amet-ex-mattis)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.a5.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/pellentesque-lacinia-felis-sit-amet-ex-mattis)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.a6.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/pellentesque-lacinia-felis-sit-amet-ex-mattis)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.a7.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/pellentesque-lacinia-felis-sit-amet-ex-mattis)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.a8.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/fusce-rhoncus-vulputate-ex-eget-lacinia-orci)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.a9.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/fusce-rhoncus-vulputate-ex-eget-lacinia-orci)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.aa.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/fusce-rhoncus-vulputate-ex-eget-lacinia-orci)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.ab.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/fusce-rhoncus-vulputate-ex-eget-lacinia-orci)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.ac.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/duis-suscipit-neque-quis-rhoncus-interdum)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.ad.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/duis-suscipit-neque-quis-rhoncus-interdum)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.ae.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/duis-suscipit-neque-quis-rhoncus-interdum)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.af.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/duis-suscipit-neque-quis-rhoncus-interdum)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.b0.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/donec-eu-ornare-augue)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.b1.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/donec-eu-ornare-augue)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.b2.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/donec-eu-ornare-augue)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.b3.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/donec-eu-ornare-augue)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.b4.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/vel-fringilla-neque-pellentesque)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.b5.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/vel-fringilla-neque-pellentesque)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.b6.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/vel-fringilla-neque-pellentesque)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.b7.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/vel-fringilla-neque-pellentesque)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.b8.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/viverra-libero-a-efficitur)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.b9.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/viverra-libero-a-efficitur)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.ba.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/viverra-libero-a-efficitur)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.bb.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/viverra-libero-a-efficitur)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.bc.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/posuere-at-semper-sed-elit)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.bd.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/posuere-at-semper-sed-elit)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.be.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/posuere-at-semper-sed-elit)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.bf.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/posuere-at-semper-sed-elit)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.c0.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/etiam-scelerisque-turpis-quis-sem-volutpat)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.c1.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/etiam-scelerisque-turpis-quis-sem-volutpat)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.c2.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/etiam-scelerisque-turpis-quis-sem-volutpat)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.c3.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/etiam-scelerisque-turpis-quis-sem-volutpat)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.c4.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/duis-suscipit-neque-quis-rhoncus-interdum)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.c5.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/duis-suscipit-neque-quis-rhoncus-interdum)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.c6.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/duis-suscipit-neque-quis-rhoncus-interdum)
12:58:31	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.c7.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/7/27/duis-suscipit-neque-quis-rhoncus-interdum)
12:58:32	101021/101021	---M--	200	added ('OK')	image/svg+xml	etag:%2233e601e65631c30154876b10d97360bb%22	https://mentor-demo.squarespace.com/universal/svg/social-accounts.svg	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/universal/svg/social-accounts.svg	(from https://mentor-demo.squarespace.com/news-mentor/2016/eu-scelerisque-nisi-vehicula)
